order_id,customer_id,product,category,price,quantity,city,timestamp,status,is_scheduled,cost,profit,rating,review,revenue
1562,1453,Boat T-shirt Plus,Fashion,31912,2,Pune,2026-07-26 02:54:56.494865,Placed,False,20739.79,22344.43,5,Amazing product!,63824
1563,1880,Adidas TV X,Electronics,6095,4,Bangalore,2026-07-07 02:54:56.494876,Placed,False,4410.97,6736.14,2,Waste of money,24380
1564,1227,Xiaomi Speaker Elite,Electronics,43104,1,Pune,2026-07-24 02:54:56.494885,Shipped,False,38184.73,4919.27,2,Not satisfied,43104
1565,1979,Lenovo Speaker Prime,Electronics,19207,1,Chennai,2026-08-04 02:54:56.494896,Placed,True,11621.35,7585.65,3,Just okay,19207
1566,1604,Puma TV Pro,Electronics,42432,4,Pune,2026-07-21 02:54:56.494906,Shipped,False,33388.55,36173.8,3,Nothing special,169728
1567,1861,Canon Phone Plus,Electronics,23308,3,Delhi,2026-07-21 02:54:56.494915,Cancelled,False,20598.0,8129.99,3,Nothing special,69924
1568,1816,Boat Speaker Core,Electronics,16956,4,Hyderabad,2026-08-03 02:54:56.494949,Placed,False,10398.05,26231.81,1,Bad experience,67824
1569,1408,Lenovo T-shirt Prime,Fashion,8537,1,Bangalore,2026-08-04 02:54:56.494958,Delivered,True,6540.65,1996.35,1,Will not recommend,8537
1570,1831,HP Tablet Air,Electronics,6396,4,Pune,2026-08-07 02:54:56.494968,Placed,True,4882.14,6055.43,5,Loved it!,25584
1571,1721,Puma Camera X,Electronics,24502,4,Delhi,2026-08-05 02:54:56.494980,Placed,True,21084.7,13669.2,1,Not worth it,98008
1572,1729,Canon Phone Elite,Electronics,6033,2,Mumbai,2026-08-07 02:54:56.494989,Delivered,True,3803.81,4458.39,1,Will not recommend,12066
1573,1179,Dell Phone Elite,Electronics,5723,1,Delhi,2026-07-23 02:54:56.494998,Shipped,False,4278.57,1444.43,2,Terrible product,5723
1574,1692,Canon Router Mini,Electronics,13381,1,Bangalore,2026-08-08 02:54:56.495010,Delivered,True,8758.1,4622.9,5,Fantastic experience,13381
1575,1341,Canon Bag Pro,Fashion,28412,4,Mumbai,2026-07-19 02:54:56.495019,Placed,False,18790.8,38484.78,5,Amazing product!,113648
1576,1447,Puma Camera X,Electronics,13631,5,Hyderabad,2026-07-29 02:54:56.495028,Delivered,False,11948.81,8410.96,4,Very satisfied,68155
1577,1032,Panasonic Laptop Air,Electronics,5672,3,Delhi,2026-08-08 02:54:56.495038,Cancelled,True,4816.71,2565.88,4,Amazing product!,17016
1578,1773,Panasonic Jeans Ultra,Fashion,26909,4,Delhi,2026-07-31 02:54:56.495049,Shipped,False,23936.21,11891.16,5,Amazing product!,107636
1579,1038,Adidas Router Air,Electronics,8133,1,Delhi,2026-07-16 02:54:56.495058,Delivered,False,6506.08,1626.92,1,Disappointed,8133
1580,1587,Lenovo Tablet Max,Electronics,43432,3,Delhi,2026-08-08 02:54:56.495068,Placed,True,36750.6,20044.19,5,Excellent performance,130296
1581,1513,Apple Speaker Pro,Electronics,16837,1,Delhi,2026-07-09 02:54:56.495079,Cancelled,False,10315.85,6521.15,5,Best purchase ever,16837
1582,1654,Lenovo Camera X,Electronics,39143,3,Mumbai,2026-07-05 02:54:56.495089,Delivered,False,32684.32,19376.05,5,Top notch quality,117429
1583,1617,JBL Shoes Plus,Fashion,4767,2,Kolkata,2026-07-16 02:54:56.495098,Delivered,False,3840.04,1853.92,4,Very satisfied,9534
1584,1496,Lenovo Tablet Max,Electronics,19676,1,Bangalore,2026-07-05 02:54:56.495107,Delivered,False,17445.44,2230.56,2,Very poor quality,19676
1585,1447,Realme Shoes Max,Fashion,3718,4,Mumbai,2026-07-16 02:54:56.495120,Shipped,False,2507.69,4841.24,2,Not worth it,14872
1586,1068,LG Jacket Ultra,Fashion,48797,5,Pune,2026-07-16 02:54:56.495136,Placed,False,43853.92,24715.39,4,Amazing product!,243985
1587,1527,Nike TV Pro,Electronics,17808,2,Chennai,2026-07-07 02:54:56.495146,Cancelled,False,10825.34,13965.32,4,Amazing product!,35616
1588,1645,Xiaomi Jeans Ultra,Fashion,35925,2,Hyderabad,2026-08-04 02:54:56.495155,Delivered,True,22146.93,27556.15,2,Not satisfied,71850
1589,1525,LG Laptop Edge,Electronics,41641,3,Kolkata,2026-08-08 02:54:56.495164,Placed,True,27922.92,41154.23,5,Best purchase ever,124923
1590,1950,Realme T-shirt Air,Fashion,38819,4,Pune,2026-08-04 02:54:56.495174,Placed,True,34657.73,16645.06,1,Disappointed,155276
1591,1776,Panasonic Shoes Core,Fashion,2501,1,Delhi,2026-07-06 02:54:56.495184,Shipped,False,1728.78,772.22,2,Waste of money,2501
1592,1954,H&M T-shirt Neo,Fashion,23834,5,Delhi,2026-08-08 02:54:56.495194,Delivered,True,21254.11,12899.47,3,Nothing special,119170
1593,1682,Puma Bag Mini,Fashion,11809,1,Delhi,2026-08-06 02:54:56.495203,Placed,True,8569.04,3239.96,3,Nothing special,11809
1594,1782,Canon Camera Edge,Electronics,12285,2,Pune,2026-07-16 02:54:56.495212,Placed,False,8475.01,7619.98,4,Loved it!,24570
1595,1573,Nike T-shirt Ultra,Fashion,6007,2,Kolkata,2026-07-13 02:54:56.495222,Shipped,False,5030.5,1953.01,5,Very satisfied,12014
1596,1234,Adidas Router Edge,Electronics,30866,4,Pune,2026-07-13 02:54:56.495231,Placed,False,20993.21,39491.15,5,Worth every penny,123464
1597,1657,Nikon Phone Ultra,Electronics,17450,1,Mumbai,2026-07-31 02:54:56.495243,Shipped,False,12706.13,4743.87,4,Fantastic experience,17450
1598,1817,Nikon Watch Plus,Electronics,32449,3,Hyderabad,2026-08-06 02:54:56.495252,Delivered,True,22915.9,28599.31,4,Best purchase ever,97347
1599,1855,Boat Phone Max,Electronics,43664,4,Kolkata,2026-08-06 02:54:56.495261,Placed,True,37788.15,23503.42,4,Excellent performance,174656
1600,1319,Asus Jacket Plus,Fashion,25648,5,Mumbai,2026-08-06 02:54:56.495271,Delivered,True,15585.94,50310.31,4,Fantastic experience,128240
1601,1955,Nikon Camera Mini,Electronics,29594,1,Bangalore,2026-08-08 02:54:56.495280,Shipped,True,18663.84,10930.16,2,Waste of money,29594
1602,1272,Nike Speaker Edge,Electronics,16435,4,Kolkata,2026-07-17 02:54:56.495289,Cancelled,False,9862.69,26289.23,5,Superb quality!,65740
1603,1404,Lenovo Watch Prime,Electronics,35411,5,Chennai,2026-08-08 02:54:56.495298,Placed,True,30598.66,24061.72,2,Disappointed,177055
1604,1091,Adidas Router Edge,Electronics,49841,5,Bangalore,2026-07-15 02:54:56.495307,Placed,False,36258.05,67914.76,5,Loved it!,249205
1605,1110,Nikon Bag Plus,Fashion,14554,1,Mumbai,2026-08-06 02:54:56.495317,Cancelled,True,13092.4,1461.6,2,Terrible product,14554
1606,1328,Canon Camera Pro,Electronics,31636,4,Kolkata,2026-08-06 02:54:56.495329,Cancelled,True,28292.19,13375.22,1,Disappointed,126544
1607,1768,Acer T-shirt Ultra,Fashion,6686,4,Bangalore,2026-07-10 02:54:56.495339,Placed,False,5836.9,3396.41,3,Decent quality,26744
1608,1713,Realme Headphones Mini,Electronics,9979,3,Bangalore,2026-08-08 02:54:56.495349,Placed,True,7271.45,8122.65,1,Very poor quality,29937
1609,1790,Xiaomi Shoes Ultra,Fashion,2351,5,Kolkata,2026-07-22 02:54:56.495359,Placed,False,1742.12,3044.38,4,Loved it!,11755
1610,1148,Nike Watch Max,Electronics,46387,3,Delhi,2026-08-08 02:54:56.495370,Placed,True,39887.7,19497.9,4,Fantastic experience,139161
1611,1941,Xiaomi Tablet Neo,Electronics,5717,4,Chennai,2026-07-21 02:54:56.495380,Placed,False,4780.46,3746.17,3,Not bad,22868
1612,1713,Asus TV Plus,Electronics,25176,3,Kolkata,2026-07-15 02:54:56.495389,Cancelled,False,20384.11,14375.68,5,Very satisfied,75528
1613,1348,Acer Laptop Prime,Electronics,29358,3,Kolkata,2026-07-16 02:54:56.495399,Shipped,False,23680.36,17032.92,1,Not worth it,88074
1614,1865,Nike Laptop Plus,Electronics,21049,1,Pune,2026-08-04 02:54:56.495408,Cancelled,True,17191.02,3857.98,2,Not satisfied,21049
1615,1080,OnePlus Router Mini,Electronics,31810,3,Chennai,2026-08-07 02:54:56.495417,Placed,True,22438.08,28115.75,1,Will not recommend,95430
1616,1420,Dell Tablet X,Electronics,48223,1,Pune,2026-08-08 02:54:56.495426,Delivered,True,31930.5,16292.5,3,Works fine,48223
1617,1007,JBL Shoes Plus,Fashion,8742,1,Delhi,2026-07-24 02:54:56.495438,Shipped,False,6817.43,1924.57,4,Top notch quality,8742
1618,1183,Xiaomi Jacket Plus,Fashion,39436,5,Delhi,2026-07-09 02:54:56.495447,Cancelled,False,27195.62,61201.91,5,Excellent performance,197180
1619,1334,Puma Jacket Prime,Fashion,25163,4,Hyderabad,2026-07-09 02:54:56.495456,Delivered,False,18353.94,27236.23,4,Amazing product!,100652
1620,1774,Panasonic Jeans Elite,Fashion,17679,2,Chennai,2026-08-06 02:54:56.495466,Shipped,True,12854.0,9650.0,3,Nothing special,35358
1621,1800,Zara Speaker Max,Electronics,35726,1,Kolkata,2026-07-09 02:54:56.495475,Shipped,False,29666.93,6059.07,2,Very poor quality,35726
1622,1818,Boat Phone Max,Electronics,40385,1,Chennai,2026-07-30 02:54:56.495484,Cancelled,False,34614.44,5770.56,3,Decent quality,40385
1623,1406,Nikon Bag Air,Fashion,25486,2,Pune,2026-08-07 02:54:56.495494,Shipped,True,20648.24,9675.53,1,Bad experience,50972
1624,1876,HP Camera Core,Electronics,40060,5,Mumbai,2026-07-27 02:54:56.495504,Placed,False,24146.04,79569.81,4,Highly recommended!,200300
1625,1318,Nikon Phone Ultra,Electronics,11962,2,Chennai,2026-07-29 02:54:56.495514,Delivered,False,8713.77,6496.45,4,Top notch quality,23924
1626,1726,Realme Shoes Ultra,Fashion,21209,5,Delhi,2026-08-07 02:54:56.495523,Placed,True,13384.93,39120.33,2,Disappointed,106045
1627,1110,Puma Shoes Pro,Fashion,24912,5,Chennai,2026-07-17 02:54:56.495534,Delivered,False,22371.28,12703.62,1,Not satisfied,124560
1628,1895,Zara Jeans Mini,Fashion,34334,4,Delhi,2026-07-12 02:54:56.495544,Delivered,False,30814.46,14078.16,2,Very poor quality,137336
1629,1138,Zara TV Core,Electronics,38369,5,Pune,2026-07-20 02:54:56.495553,Placed,False,33737.69,23156.53,3,Nothing special,191845
1630,1208,Nike Phone Prime,Electronics,17743,2,Kolkata,2026-08-01 02:54:56.495562,Cancelled,False,14533.9,6418.21,2,Not satisfied,35486
1631,1887,OnePlus Watch Plus,Electronics,15495,4,Hyderabad,2026-07-27 02:54:56.495573,Delivered,False,10904.08,18363.7,5,Very satisfied,61980
1632,1317,Zara Jacket Prime,Fashion,3651,4,Mumbai,2026-07-08 02:54:56.495583,Cancelled,False,2594.21,4227.15,3,Not bad,14604
1633,1048,Panasonic Headphones Plus,Electronics,44523,5,Delhi,2026-08-08 02:54:56.495592,Shipped,True,38449.84,30365.8,3,Decent quality,222615
1634,1757,Nike Jeans Elite,Fashion,28630,3,Mumbai,2026-07-14 02:54:56.495601,Shipped,False,19627.64,27007.07,4,Worth every penny,85890
1635,1788,Dell Headphones X,Electronics,13398,1,Kolkata,2026-08-05 02:54:56.495611,Cancelled,True,8658.45,4739.55,4,Excellent performance,13398
1636,1248,Adidas Jeans Air,Fashion,48765,4,Pune,2026-08-07 02:54:56.495620,Delivered,True,42442.67,25289.31,4,Superb quality!,195060
1637,1388,Puma Jacket Prime,Fashion,42774,2,Pune,2026-07-29 02:54:56.495631,Placed,False,28123.41,29301.18,5,Fantastic experience,85548
1638,1621,Apple Jeans Neo,Fashion,5269,4,Hyderabad,2026-07-12 02:54:56.495643,Placed,False,4196.85,4288.62,1,Bad experience,21076
1639,1332,Realme T-shirt Elite,Fashion,16683,1,Pune,2026-07-24 02:54:56.495652,Cancelled,False,10175.96,6507.04,5,Superb quality!,16683
1640,1012,Adidas Phone Air,Electronics,33467,2,Delhi,2026-07-15 02:54:56.495661,Cancelled,False,23403.71,20126.57,2,Disappointed,66934
1641,1862,Nikon Shoes Core,Fashion,46375,1,Chennai,2026-08-07 02:54:56.495671,Delivered,True,34421.9,11953.1,3,Okay product,46375
1642,1845,LG Laptop Neo,Electronics,11788,3,Kolkata,2026-07-26 02:54:56.495680,Shipped,False,7998.11,11369.67,4,Amazing product!,35364
1643,1015,LG Jacket Ultra,Fashion,35567,3,Pune,2026-08-07 02:54:56.495690,Cancelled,True,26145.33,28265.0,5,Loved it!,106701
1644,1524,Boat Shoes Neo,Fashion,43158,3,Pune,2026-08-08 02:54:56.495702,Placed,True,27799.15,46076.55,4,Fantastic experience,129474
1645,1313,Apple Bag X,Fashion,35815,4,Bangalore,2026-07-16 02:54:56.495711,Cancelled,False,30995.73,19277.1,5,Amazing product!,143260
1646,1385,Canon Phone Pro,Electronics,38430,2,Mumbai,2026-07-31 02:54:56.495721,Shipped,False,32739.43,11381.14,2,Disappointed,76860
1647,1851,OnePlus Headphones Plus,Electronics,6368,5,Kolkata,2026-07-12 02:54:56.495730,Shipped,False,4155.18,11064.12,2,Very poor quality,31840
1648,1999,Sony Phone X,Electronics,15336,5,Delhi,2026-07-29 02:54:56.495741,Cancelled,False,10297.82,25190.9,1,Waste of money,76680
1649,1176,Samsung Headphones Prime,Electronics,43723,5,Kolkata,2026-08-03 02:54:56.495751,Delivered,False,38300.7,27111.5,2,Very poor quality,218615
1650,1189,JBL Laptop Core,Electronics,34230,1,Mumbai,2026-08-05 02:54:56.495760,Cancelled,True,21781.85,12448.15,1,Not satisfied,34230
1651,1046,HP Camera Pro,Electronics,638,1,Delhi,2026-08-08 02:54:56.495775,Delivered,True,471.09,166.91,4,Loved it!,638
1652,1837,Panasonic Shoes Core,Fashion,41878,5,Bangalore,2026-07-12 02:54:56.495785,Delivered,False,26655.8,76111.0,5,Loved it!,209390
1653,1950,Xiaomi Laptop Prime,Electronics,24923,4,Bangalore,2026-08-06 02:54:56.495794,Placed,True,21812.13,12443.48,2,Disappointed,99692
1654,1199,Sony Phone X,Electronics,16488,1,Bangalore,2026-08-07 02:54:56.495803,Shipped,True,11975.93,4512.07,5,Highly recommended!,16488
1655,1468,Acer Tablet Air,Electronics,27282,5,Hyderabad,2026-07-08 02:54:56.495813,Placed,False,16654.59,53137.05,2,Not satisfied,136410
1656,1448,HP Router Plus,Electronics,26994,2,Hyderabad,2026-08-06 02:54:56.495822,Shipped,True,23836.71,6314.57,5,Very satisfied,53988
1657,1275,Acer Watch X,Electronics,22219,1,Delhi,2026-08-07 02:54:56.495831,Delivered,True,19813.42,2405.58,4,Very satisfied,22219
1658,1001,Nikon Bag Plus,Fashion,1354,4,Hyderabad,2026-07-25 02:54:56.495845,Placed,False,1100.38,1014.48,2,Disappointed,5416
1659,1535,Canon Bag Pro,Fashion,35997,3,Kolkata,2026-08-07 02:54:56.495855,Shipped,True,29939.7,18171.89,4,Amazing product!,107991
1660,1386,HP Router Edge,Electronics,24570,5,Kolkata,2026-08-07 02:54:56.495864,Delivered,True,18783.04,28934.81,3,Not bad,122850
1661,1552,Adidas Watch Plus,Electronics,37689,5,Chennai,2026-07-29 02:54:56.495873,Delivered,False,29475.81,41065.94,1,Very poor quality,188445
1662,1031,Samsung Bag Neo,Fashion,36900,5,Bangalore,2026-08-07 02:54:56.495883,Delivered,True,30792.19,30539.03,1,Not worth it,184500
1663,1918,LG Headphones Prime,Electronics,39255,4,Chennai,2026-08-06 02:54:56.495892,Delivered,True,33491.11,23055.58,5,Top notch quality,157020
1664,1902,Nike Laptop X,Electronics,45930,5,Pune,2026-08-05 02:54:56.495901,Placed,True,40555.29,26873.55,2,Terrible product,229650
1665,1779,Canon Tablet Edge,Electronics,23995,4,Kolkata,2026-08-07 02:54:56.495912,Placed,True,16576.17,29675.32,1,Not satisfied,95980
1666,1498,Lenovo Speaker Air,Electronics,9622,1,Chennai,2026-07-23 02:54:56.495944,Shipped,False,7246.8,2375.2,1,Will not recommend,9622
1667,1098,Xiaomi Tablet Plus,Electronics,46772,1,Kolkata,2026-08-07 02:54:56.495955,Shipped,True,33466.72,13305.28,2,Bad experience,46772
1668,1962,H&M T-shirt Max,Fashion,42769,5,Mumbai,2026-08-06 02:54:56.495964,Placed,True,33469.54,46497.28,5,Very satisfied,213845
1669,1460,Panasonic Jeans Elite,Fashion,17950,2,Delhi,2026-08-05 02:54:56.495973,Delivered,True,12570.03,10759.94,5,Loved it!,35900
1670,1697,Samsung Speaker Pro,Electronics,46842,3,Bangalore,2026-07-26 02:54:56.495985,Cancelled,False,29584.04,51773.89,5,Worth every penny,140526
1671,1129,Apple Bag Max,Fashion,32357,1,Hyderabad,2026-07-21 02:54:56.495997,Cancelled,False,19442.22,12914.78,5,Highly recommended!,32357
1672,1647,Dell Headphones X,Electronics,24562,4,Chennai,2026-08-08 02:54:56.496009,Placed,True,21649.66,11649.36,1,Bad experience,98248
1673,1285,H&M Speaker Plus,Electronics,46645,3,Hyderabad,2026-07-26 02:54:56.496018,Placed,False,34415.03,36689.91,2,Waste of money,139935
1674,1059,Samsung TV Prime,Electronics,31302,2,Delhi,2026-08-08 02:54:56.496027,Shipped,True,27114.65,8374.71,3,Average experience,62604
1675,1139,Zara Watch Air,Electronics,34589,5,Chennai,2026-08-05 02:54:56.496037,Shipped,True,28194.29,31973.55,2,Bad experience,172945
1676,1093,Nikon Bag Plus,Fashion,26025,5,Delhi,2026-08-03 02:54:56.496046,Delivered,False,16129.6,49477.0,3,Average experience,130125
1677,1190,HP Tablet Plus,Electronics,24866,1,Chennai,2026-08-07 02:54:56.496056,Placed,True,22238.07,2627.93,1,Not worth it,24866
1678,1204,Lenovo Phone Mini,Electronics,49490,1,Delhi,2026-07-27 02:54:56.496065,Delivered,False,30484.46,19005.54,5,Highly recommended!,49490
1679,1262,JBL Bag Max,Fashion,30802,1,Pune,2026-07-16 02:54:56.496077,Shipped,False,24769.29,6032.71,1,Will not recommend,30802
1680,1816,Canon Camera Edge,Electronics,43337,1,Kolkata,2026-07-17 02:54:56.496086,Shipped,False,35091.62,8245.38,2,Waste of money,43337
1681,1979,H&M Laptop X,Electronics,31192,4,Chennai,2026-08-07 02:54:56.496096,Shipped,True,19945.77,44984.91,3,Decent quality,124768
1682,1830,Asus TV Mini,Electronics,8073,4,Kolkata,2026-08-08 02:54:56.496107,Cancelled,True,7210.98,3448.1,2,Disappointed,32292
1683,1227,OnePlus Jacket Neo,Fashion,14473,1,Pune,2026-08-06 02:54:56.496116,Shipped,True,8880.94,5592.06,3,Just okay,14473
1684,1345,Nikon Phone Plus,Electronics,5003,4,Hyderabad,2026-07-28 02:54:56.496126,Shipped,False,3658.97,5376.12,5,Superb quality!,20012
1685,1763,H&M Shoes X,Fashion,10421,4,Chennai,2026-08-07 02:54:56.496135,Shipped,True,9313.29,4430.84,4,Amazing product!,41684
1686,1560,Dell Jacket Plus,Fashion,13198,5,Bangalore,2026-08-06 02:54:56.496146,Shipped,True,11604.8,7966.0,5,Superb quality!,65990
1687,1338,Zara Router Core,Electronics,12091,3,Bangalore,2026-08-07 02:54:56.496155,Shipped,True,8726.89,10092.32,2,Not satisfied,36273
1688,1343,Sony Camera Air,Electronics,29697,4,Bangalore,2026-07-12 02:54:56.496165,Placed,False,21323.7,33493.22,4,Best purchase ever,118788
1689,1553,Zara Camera Max,Electronics,24369,4,Bangalore,2026-08-05 02:54:56.496174,Cancelled,True,19952.26,17666.94,1,Not satisfied,97476
1690,1910,Asus Shoes Ultra,Fashion,21769,1,Mumbai,2026-08-07 02:54:56.496183,Shipped,True,17832.86,3936.14,5,Loved it!,21769
1691,1336,Puma Router Elite,Electronics,5961,1,Hyderabad,2026-07-10 02:54:56.496195,Delivered,False,3746.05,2214.95,1,Waste of money,5961
1692,1734,Realme TV Mini,Electronics,46647,4,Kolkata,2026-08-02 02:54:56.496204,Cancelled,False,30341.87,65220.52,1,Terrible product,186588
1693,1682,Zara Laptop Air,Electronics,15822,3,Mumbai,2026-07-12 02:54:56.496216,Placed,False,12733.17,9266.48,1,Bad experience,47466
1694,1080,Nikon Phone Plus,Electronics,29187,3,Bangalore,2026-07-07 02:54:56.496225,Placed,False,17604.8,34746.59,4,Amazing product!,87561
1695,1032,Zara Watch Neo,Electronics,22602,2,Chennai,2026-08-06 02:54:56.496235,Shipped,True,16545.71,12112.58,5,Worth every penny,45204
1696,1563,Panasonic Speaker Pro,Electronics,3372,4,Delhi,2026-08-07 02:54:56.496244,Cancelled,True,2877.52,1977.91,4,Best purchase ever,13488
1697,1009,H&M Watch Max,Electronics,23690,5,Chennai,2026-07-14 02:54:56.496254,Placed,False,20705.93,14920.37,1,Not satisfied,118450
1698,1003,Boat Laptop Max,Electronics,44903,5,Bangalore,2026-08-06 02:54:56.496263,Placed,True,29679.94,76115.29,5,Loved it!,224515
1699,1073,Sony Shoes Prime,Fashion,8761,1,Kolkata,2026-08-07 02:54:56.496272,Placed,True,6587.79,2173.21,3,Okay product,8761
1700,1982,Sony Bag Edge,Fashion,41581,5,Kolkata,2026-08-05 02:54:56.496284,Shipped,True,35932.22,28243.89,5,Highly recommended!,207905
1701,1072,JBL Speaker Plus,Electronics,23182,2,Delhi,2026-07-13 02:54:56.496293,Shipped,False,14928.1,16507.79,3,Just okay,46364
1702,1075,Canon Tablet Prime,Electronics,27209,4,Kolkata,2026-08-04 02:54:56.496305,Delivered,True,20987.88,24884.49,5,Amazing product!,108836
1703,1512,Realme T-shirt Elite,Fashion,47497,4,Bangalore,2026-07-26 02:54:56.496315,Placed,False,39588.19,31635.25,2,Will not recommend,189988
1704,1021,Nike T-shirt Core,Fashion,45078,2,Delhi,2026-08-05 02:54:56.496324,Shipped,True,31195.19,27765.61,3,Works fine,90156
1705,1164,Dell Headphones Core,Electronics,32663,4,Pune,2026-07-10 02:54:56.496333,Cancelled,False,22872.34,39162.64,1,Very poor quality,130652
1706,1188,Sony Shoes Prime,Fashion,1224,1,Bangalore,2026-07-28 02:54:56.496343,Delivered,False,849.37,374.63,2,Terrible product,1224
1707,1224,Xiaomi TV Prime,Electronics,30605,5,Hyderabad,2026-07-29 02:54:56.496353,Placed,False,24126.56,32392.19,5,Highly recommended!,153025
1708,1658,Adidas T-shirt Core,Fashion,20666,3,Chennai,2026-08-04 02:54:56.496363,Placed,True,16970.27,11087.19,1,Not satisfied,61998
1709,1935,Apple Watch Prime,Electronics,44852,1,Chennai,2026-07-27 02:54:56.496372,Placed,False,35485.2,9366.8,5,Fantastic experience,44852
1710,1225,Acer T-shirt Ultra,Fashion,17098,2,Hyderabad,2026-08-05 02:54:56.496381,Placed,True,10712.17,12771.66,4,Top notch quality,34196
1711,1772,Sony Jeans Max,Fashion,40887,1,Kolkata,2026-07-06 02:54:56.496390,Shipped,False,36279.29,4607.71,4,Worth every penny,40887
1712,1789,Realme Shoes Edge,Fashion,36088,4,Chennai,2026-07-07 02:54:56.496402,Cancelled,False,22602.57,53941.74,5,Best purchase ever,144352
1713,1905,Adidas Headphones Neo,Electronics,11476,4,Pune,2026-08-05 02:54:56.496411,Cancelled,True,8328.41,12590.36,2,Not satisfied,45904
1714,1911,JBL Tablet Mini,Electronics,30487,3,Delhi,2026-07-18 02:54:56.496422,Cancelled,False,19003.2,34451.41,4,Top notch quality,91461
1715,1231,Nike T-shirt Core,Fashion,39548,2,Pune,2026-08-07 02:54:56.496432,Placed,True,24806.49,29483.02,3,Not bad,79096
1716,1662,HP Router Plus,Electronics,36592,1,Hyderabad,2026-08-05 02:54:56.496441,Delivered,True,29644.17,6947.83,2,Bad experience,36592
1717,1702,Acer Jeans Ultra,Fashion,48050,2,Bangalore,2026-08-06 02:54:56.496450,Placed,True,36358.29,23383.42,4,Amazing product!,96100
1718,1563,Zara Shoes Pro,Fashion,6690,4,Kolkata,2026-08-04 02:54:56.496459,Delivered,True,4438.35,9006.59,3,Could be better,26760
1719,1720,Lenovo Phone Mini,Electronics,48362,5,Pune,2026-07-16 02:54:56.496468,Delivered,False,39032.01,46649.93,4,Highly recommended!,241810
1720,1783,Zara Watch X,Electronics,25516,5,Hyderabad,2026-08-04 02:54:56.496479,Shipped,True,22330.34,15928.32,4,Fantastic experience,127580
1721,1920,OnePlus Camera Edge,Electronics,40075,2,Mumbai,2026-08-08 02:54:56.496488,Delivered,True,31362.57,17424.85,2,Will not recommend,80150
1722,1172,LG Headphones Prime,Electronics,33862,3,Pune,2026-07-04 02:54:56.496498,Shipped,False,29116.91,14235.27,1,Waste of money,101586
1723,1549,Samsung Camera Prime,Electronics,31745,2,Mumbai,2026-08-04 02:54:56.496507,Cancelled,True,24296.35,14897.3,5,Excellent performance,63490
1724,1285,Asus TV Plus,Electronics,15484,2,Pune,2026-08-04 02:54:56.496516,Shipped,True,9702.34,11563.32,3,Nothing special,30968
1725,1717,Nikon Phone X,Electronics,48416,2,Delhi,2026-08-04 02:54:56.496525,Delivered,True,43195.86,10440.29,3,Works fine,96832
1726,1224,H&M T-shirt Max,Fashion,8792,1,Hyderabad,2026-08-04 02:54:56.496535,Cancelled,True,7856.55,935.45,3,Not bad,8792
1727,1381,Nike Router Edge,Electronics,9057,4,Pune,2026-07-23 02:54:56.496546,Cancelled,False,7323.81,6932.74,1,Very poor quality,36228
1728,1405,Sony Router Elite,Electronics,3215,2,Mumbai,2026-08-07 02:54:56.496555,Shipped,True,2783.87,862.26,4,Excellent performance,6430
1729,1470,Realme Router X,Electronics,45207,1,Bangalore,2026-07-12 02:54:56.496564,Cancelled,False,39803.44,5403.56,4,Top notch quality,45207
1730,1425,Nikon Router Pro,Electronics,38809,1,Pune,2026-08-05 02:54:56.496574,Placed,True,31246.53,7562.47,2,Bad experience,38809
1731,1596,Nike Jacket Edge,Fashion,45443,1,Pune,2026-07-25 02:54:56.496583,Delivered,False,39060.84,6382.16,1,Waste of money,45443
1732,1068,Zara Camera Core,Electronics,35292,2,Kolkata,2026-08-04 02:54:56.496592,Shipped,True,23800.31,22983.39,5,Excellent performance,70584
1733,1429,Realme T-shirt Elite,Fashion,26182,2,Chennai,2026-08-08 02:54:56.496603,Placed,True,22004.34,8355.33,2,Bad experience,52364
1734,1471,HP Router Edge,Electronics,33339,1,Hyderabad,2026-07-22 02:54:56.496614,Shipped,False,29693.44,3645.56,4,Very satisfied,33339
1735,1370,Acer Headphones Ultra,Electronics,3159,4,Bangalore,2026-08-07 02:54:56.496623,Cancelled,True,1975.11,4735.55,5,Very satisfied,12636
1736,1988,Canon Tablet Prime,Electronics,20370,5,Chennai,2026-07-10 02:54:56.496632,Shipped,False,14058.37,31558.13,1,Will not recommend,101850
1737,1171,Lenovo Phone Elite,Electronics,13367,3,Chennai,2026-08-05 02:54:56.496642,Delivered,True,9398.83,11904.5,3,Just okay,40101
1738,1302,Apple Laptop Neo,Electronics,8985,2,Mumbai,2026-07-30 02:54:56.496651,Delivered,False,7768.6,2432.79,1,Bad experience,17970
1739,1695,Apple Bag X,Fashion,14684,4,Kolkata,2026-08-06 02:54:56.496660,Shipped,True,9984.63,18797.49,2,Bad experience,58736
1740,1654,Adidas Tablet Plus,Electronics,34135,1,Mumbai,2026-07-04 02:54:56.496670,Placed,False,28058.0,6077.0,4,Highly recommended!,34135
1741,1908,H&M Router Plus,Electronics,20890,1,Mumbai,2026-07-26 02:54:56.496681,Cancelled,False,13793.75,7096.25,3,Works fine,20890
1742,1251,JBL Shoes Neo,Fashion,18963,4,Bangalore,2026-08-06 02:54:56.496691,Placed,True,13452.37,22042.5,2,Very poor quality,75852
1743,1415,Dell Router Prime,Electronics,13758,1,Delhi,2026-08-04 02:54:56.496700,Placed,True,11170.42,2587.58,3,Nothing special,13758
